Linux 5.10.198 (ubuntu2004) 	04/16/2026 	_aarch64_	(4 CPU)

06:33:38 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:34:04 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:04 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:04 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:04 PM      eth0  23798.00      0.00  34906.83      0.00      0.00      0.00      0.00     28.60
06:34:04 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:04 PM      eth2  63319.00   1835.00  86856.96    114.69      0.00      0.00      0.00     71.15
06:34:04 PM      eth3  48838.00    764.00  71826.20     47.75      0.00      0.00      0.00     58.84
06:34:04 PM      eth4  68148.00      0.00 100225.48      0.00      0.00      0.00      0.00     82.10
06:34:04 PM      eth5  48879.00    765.00  71313.70     47.81      0.00      0.00      0.00     58.42
06:34:04 PM     wlan0      4.00      0.00      0.18      0.00      0.00      0.00      0.00      0.00

06:34:04 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:34:05 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:05 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:05 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:05 PM      eth0  22113.00      0.00  32435.28      0.00      0.00      0.00      0.00     26.57
06:34:05 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:05 PM      eth2  58514.00   1751.00  80266.50    109.44      0.00      0.00      0.00     65.75
06:34:05 PM      eth3  46107.00    636.00  67809.71     39.75      0.00      0.00      0.00     55.55
06:34:05 PM      eth4  68893.00      0.00 101321.15      0.00      0.00      0.00      0.00     83.00
06:34:05 PM      eth5  46024.00    715.00  67148.30     44.69      0.00      0.00      0.00     55.01
06:34:05 PM     wlan0      7.00      0.00      0.48      0.00      0.00      0.00      0.00      0.00

06:34:05 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:34:06 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:06 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:06 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:06 PM      eth0  22302.00      0.00  32712.50      0.00      0.00      0.00      0.00     26.80
06:34:06 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:06 PM      eth2  60316.00   1797.00  82738.60    112.31      0.00      0.00      0.00     67.78
06:34:06 PM      eth3  46682.00    724.00  68655.36     45.25      0.00      0.00      0.00     56.24
06:34:06 PM      eth4  68101.00      0.00 100156.35      0.00      0.00      0.00      0.00     82.05
06:34:06 PM      eth5  46696.00    723.00  68128.73     45.19      0.00      0.00      0.00     55.81
06:34:06 PM     wlan0     11.00      1.00      1.20      0.05      0.00      0.00      0.00      0.00

06:34:06 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:34:07 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:07 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:07 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:07 PM      eth0  22554.00      0.00  33080.73      0.00      0.00      0.00      0.00     27.10
06:34:07 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:07 PM      eth2  57934.00   1715.00  79470.44    107.19      0.00      0.00      0.00     65.10
06:34:07 PM      eth3  47012.00    648.00  69140.70     40.50      0.00      0.00      0.00     56.64
06:34:07 PM      eth4  68769.00      0.00 101138.78      0.00      0.00      0.00      0.00     82.85
06:34:07 PM      eth5  47005.00    728.00  68579.56     45.50      0.00      0.00      0.00     56.18
06:34:07 PM     wlan0      6.00      0.00      0.25      0.00      0.00      0.00      0.00      0.00

06:34:07 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:34:08 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:08 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:08 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:08 PM      eth0  22239.00      0.00  32620.10      0.00      0.00      0.00      0.00     26.72
06:34:08 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:08 PM      eth2  60621.00   1799.00  83156.21    112.44      0.00      0.00      0.00     68.12
06:34:08 PM      eth3  46991.00    686.00  69109.81     42.88      0.00      0.00      0.00     56.61
06:34:08 PM      eth4  68285.00      0.00 100426.96      0.00      0.00      0.00      0.00     82.27
06:34:08 PM      eth5  46967.00    721.00  68524.12     45.06      0.00      0.00      0.00     56.13
06:34:08 PM     wlan0      4.00      1.00      0.21      0.05      0.00      0.00      0.00      0.00

06:34:08 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:34:09 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:09 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:09 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:09 PM      eth0  22302.00      0.00  32712.50      0.00      0.00      0.00      0.00     26.80
06:34:09 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:09 PM      eth2  59948.00   1771.00  82232.16    110.69      0.00      0.00      0.00     67.36
06:34:09 PM      eth3  45723.00    654.00  67244.96     40.88      0.00      0.00      0.00     55.09
06:34:09 PM      eth4  67914.00      0.00  99881.33      0.00      0.00      0.00      0.00     81.82
06:34:09 PM      eth5  45734.00    712.00  66725.19     44.50      0.00      0.00      0.00     54.66
06:34:09 PM     wlan0      5.00      0.00      0.22      0.00      0.00      0.00      0.00      0.00

06:34:09 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:34:10 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:10 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:10 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:10 PM      eth0  21987.00      0.00  32250.46      0.00      0.00      0.00      0.00     26.42
06:34:10 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:10 PM      eth2  62277.00   1773.00  85428.48    110.81      0.00      0.00      0.00     69.98
06:34:10 PM      eth3  45821.00    655.00  67389.09     40.94      0.00      0.00      0.00     55.21
06:34:10 PM      eth4  69059.00      0.00 101565.29      0.00      0.00      0.00      0.00     83.20
06:34:10 PM      eth5  45839.00    703.00  66878.38     43.94      0.00      0.00      0.00     54.79
06:34:10 PM     wlan0      2.00      0.00      0.09      0.00      0.00      0.00      0.00      0.00

06:34:10 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:34:11 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:11 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:11 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:11 PM      eth0  21798.00      0.00  31973.24      0.00      0.00      0.00      0.00     26.19
06:34:11 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:11 PM      eth2  59936.00   1787.00  82217.12    111.69      0.00      0.00      0.00     67.35
06:34:11 PM      eth3  45914.00    711.00  67525.86     44.44      0.00      0.00      0.00     55.32
06:34:11 PM      eth4  68210.00      0.00 100316.66      0.00      0.00      0.00      0.00     82.18
06:34:11 PM      eth5  45899.00    718.00  66965.92     44.88      0.00      0.00      0.00     54.86
06:34:11 PM     wlan0      4.00      0.00      0.87      0.00      0.00      0.00      0.00      0.00

06:34:11 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:34:12 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:12 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:12 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:12 PM      eth0  22239.00      0.00  32618.69      0.00      0.00      0.00      0.00     26.72
06:34:12 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:12 PM      eth2  59057.00   1772.00  81011.02    110.75      0.00      0.00      0.00     66.36
06:34:12 PM      eth3  46429.00    660.00  68283.28     41.25      0.00      0.00      0.00     55.94
06:34:12 PM      eth4  68556.00      1.00 100824.12      0.06      0.00      0.00      0.00     82.60
06:34:12 PM      eth5  46409.00    725.00  67710.01     45.31      0.00      0.00      0.00     55.47
06:34:12 PM     wlan0      6.00      1.00      0.33      0.04      0.00      0.00      0.00      0.00

06:34:12 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:34:13 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:13 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:13 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:13 PM      eth0  22239.00      0.00  32620.10      0.00      0.00      0.00      0.00     26.72
06:34:13 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:13 PM      eth2  61776.00   1768.00  84740.91    110.50      0.00      0.00      0.00     69.42
06:34:13 PM      eth3  46361.00    638.00  68181.86     39.88      0.00      0.00      0.00     55.85
06:34:13 PM      eth4  68674.00      0.00 100999.07      0.00      0.00      0.00      0.00     82.74
06:34:13 PM      eth5  46332.00    721.00  67597.66     45.06      0.00      0.00      0.00     55.38
06:34:13 PM     wlan0      6.00      0.00      0.66      0.00      0.00      0.00      0.00      0.00

06:34:13 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:34:14 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:14 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:14 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:14 PM      eth0  23310.00      0.00  34191.04      0.00      0.00      0.00      0.00     28.01
06:34:14 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:14 PM      eth2  62455.00   1811.00  85673.10    113.19      0.00      0.00      0.00     70.18
06:34:14 PM      eth3  48781.00    666.00  71742.37     41.62      0.00      0.00      0.00     58.77
06:34:14 PM      eth4  68097.00      0.00 100150.47      0.00      0.00      0.00      0.00     82.04
06:34:14 PM      eth5  48814.00    761.00  71218.86     47.56      0.00      0.00      0.00     58.34
06:34:14 PM     wlan0      6.00      0.00      0.25      0.00      0.00      0.00      0.00      0.00

06:34:14 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:34:15 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:15 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:15 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:15 PM      eth0  22491.00      0.00  32989.73      0.00      0.00      0.00      0.00     27.03
06:34:15 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:15 PM      eth2  60012.00   1793.00  82321.15    112.06      0.00      0.00      0.00     67.44
06:34:15 PM      eth3  46771.00    730.00  68786.26     45.62      0.00      0.00      0.00     56.35
06:34:15 PM      eth4  68826.00      0.00 101222.61      0.00      0.00      0.00      0.00     82.92
06:34:15 PM      eth5  46861.00    731.00  68369.47     45.69      0.00      0.00      0.00     56.01
06:34:15 PM     wlan0      4.00      0.00      0.14      0.00      0.00      0.00      0.00      0.00

06:34:15 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:34:16 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:16 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:16 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:16 PM      eth0  22365.00      0.00  32804.91      0.00      0.00      0.00      0.00     26.87
06:34:16 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:16 PM      eth2  62095.00   1821.00  85178.60    113.81      0.00      0.00      0.00     69.78
06:34:16 PM      eth3  46020.00    713.00  67681.76     44.56      0.00      0.00      0.00     55.44
06:34:16 PM      eth4  68591.00      0.00 100877.00      0.00      0.00      0.00      0.00     82.64
06:34:16 PM      eth5  46030.00    716.00  67157.05     44.75      0.00      0.00      0.00     55.02
06:34:16 PM     wlan0      4.00      0.00      0.87      0.00      0.00      0.00      0.00      0.00

06:34:16 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:34:17 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:17 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:17 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:17 PM      eth0  22176.00      0.00  32526.28      0.00      0.00      0.00      0.00     26.65
06:34:17 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:17 PM      eth2  56915.00   1699.00  78072.74    106.19      0.00      0.00      0.00     63.96
06:34:17 PM      eth3  46548.00    638.00  68458.29     39.88      0.00      0.00      0.00     56.08
06:34:17 PM      eth4  68404.00      0.00 100601.98      0.00      0.00      0.00      0.00     82.41
06:34:17 PM      eth5  46446.00    722.00  67763.99     45.12      0.00      0.00      0.00     55.51
06:34:17 PM     wlan0      6.00      0.00      0.27      0.00      0.00      0.00      0.00      0.00

06:34:17 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:34:18 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:18 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:18 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:18 PM      eth0  21924.00      0.00  32158.05      0.00      0.00      0.00      0.00     26.34
06:34:18 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:34:18 PM      eth2  58546.00   1754.00  80309.95    109.62      0.00      0.00      0.00     65.79
06:34:18 PM      eth3  45185.00    683.00  66453.72     42.69      0.00      0.00      0.00     54.44
06:34:18 PM      eth4  68454.00      0.00 100675.51      0.00      0.00      0.00      0.00     82.47
06:34:18 PM      eth5  45350.00    706.00  66164.94     44.12      0.00      0.00      0.00     54.20
06:34:18 PM     wlan0      3.00      0.00      0.13      0.00      0.00      0.00      0.00      0.00

06:34:18 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
